Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747467357,500,,Aggregated,240.100000,0.000000,20,29,39,48,95,160,260,390,830,1100,1200,40121,0,20,43.479597457742585,6.467900006100535,1171.673199860379,8657.60315046983
1747467358,500,,Aggregated,238.900000,0.000000,20,29,39,48,95,160,260,390,830,1100,1200,40356,0,20,43.50572052983461,6.467900006100535,1171.673199860379,8657.5121171573
1747467359,500,,Aggregated,235.100000,0.000000,20,29,39,48,95,160,260,390,830,1100,1200,40584,0,20,43.46128294405091,6.467900006100535,1171.673199860379,8657.676941651882
1747467360,500,,Aggregated,238.700000,0.000000,20,29,39,48,95,160,260,380,830,1100,1200,40849,0,20,43.44859434988098,6.467900006100535,1171.673199860379,8658.35797693946
1747467361,500,,Aggregated,238.900000,0.000000,20,29,39,48,95,160,260,380,830,1100,1200,41089,0,20,43.45392997151276,6.467900006100535,1171.673199860379,8659.498770960598
1747467362,500,,Aggregated,240.900000,0.000000,20,29,39,48,95,160,260,380,830,1100,1200,41348,0,20,43.30033572849422,6.467900006100535,1171.673199860379,8658.273507787559
1747467363,500,,Aggregated,245.200000,0.000000,20,29,39,48,94,160,250,380,830,1100,1200,41585,0,20,43.1662590357644,6.467900006100535,1171.673199860379,8657.205482746183
1747467364,500,,Aggregated,241.200000,0.000000,20,29,39,48,94,150,250,380,830,1100,1200,41840,0,20,43.077543501436786,6.467900006100535,1171.673199860379,8657.951935946463
1747467365,500,,Aggregated,248.600000,0.000000,20,29,39,48,95,160,250,380,830,1100,1200,42093,0,20,43.11129877893722,6.467900006100535,1171.673199860379,8657.489915187798
1747467366,500,,Aggregated,244.900000,0.000000,20,29,38,48,94,150,250,370,830,1100,1200,42343,0,20,42.96561232328985,6.467900006100535,1171.673199860379,8657.613725999576
