Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747465297,300,,Aggregated,144.300000,0.000000,36,71,97,120,190,250,340,400,560,590,590,2377,0,36,73.36399465843213,6.847599986940622,588.7084000278264,8695.966344131259
1747465298,300,,Aggregated,144.600000,0.000000,35,69,92,120,180,240,330,390,560,590,590,2519,0,35,71.063821835487,6.847599986940622,588.7084000278264,8693.885668916237
1747465299,300,,Aggregated,147.400000,0.000000,35,69,92,110,180,240,320,390,560,590,590,2669,0,35,70.30953619422921,6.847599986940622,588.7084000278264,8682.357811914575
1747465300,300,,Aggregated,144.400000,0.000000,34,66,90,110,180,230,310,380,560,590,590,2810,0,34,68.89093195799128,6.847599986940622,588.7084000278264,8682.082206405694
1747465301,300,,Aggregated,145.100000,0.000000,34,63,88,100,170,220,310,380,560,590,590,2962,0,34,67.20561509106778,6.847599986940622,588.7084000278264,8693.991559756922
1747465302,300,,Aggregated,145.400000,0.000000,34,61,84,100,170,220,300,380,490,590,590,3110,0,34,65.63691929300163,6.847599986940622,588.7084000278264,8699.248553054662
1747465303,300,,Aggregated,145.100000,0.000000,34,61,83,98,170,210,300,380,490,590,590,3267,0,34,65.20865754555611,6.847599986940622,588.7084000278264,8716.669115396387
1747465304,300,,Aggregated,144.900000,0.000000,33,59,81,95,160,210,290,370,490,590,590,3416,0,33,63.67883290449349,6.847599986940622,588.7084000278264,8704.776639344262
1747465305,300,,Aggregated,143.200000,0.000000,33,57,80,93,160,210,290,370,490,590,590,3561,0,33,62.361519208752775,6.847599986940622,588.7084000278264,8713.00645885987
1747465306,300,,Aggregated,147.600000,0.000000,33,56,78,91,160,210,280,370,490,590,590,3723,0,33,61.525234650007995,6.847599986940622,588.7084000278264,8726.429492344883
1747465307,300,,Aggregated,146.000000,0.000000,34,59,83,98,170,220,300,370,510,590,590,3848,0,34,65.5886297041101,6.847599986940622,588.7084000278264,8723.205821205822
1747465308,300,,Aggregated,148.400000,0.000000,35,60,84,100,170,220,300,370,510,590,590,3980,0,35,65.83942836735528,6.847599986940622,588.7084000278264,8710.109798994974
1747465309,300,,Aggregated,148.600000,0.000000,35,61,86,100,170,220,300,370,490,590,590,4138,0,35,66.10885995703288,6.847599986940622,588.7084000278264,8718.03479942001
1747465310,300,,Aggregated,146.000000,0.000000,34,59,83,98,170,220,290,370,490,590,590,4295,0,34,64.72333720652115,6.798499962314963,588.7084000278264,8722.89569266589
1747465311,300,,Aggregated,145.700000,0.000000,34,59,83,98,160,210,290,370,490,590,590,4421,0,34,64.4505472751189,6.798499962314963,588.7084000278264,8725.39606423886
1747465312,300,,Aggregated,145.300000,0.000000,34,58,82,96,160,210,290,370,490,590,590,4575,0,34,63.36880572700028,6.798499962314963,588.7084000278264,8726.845464480873
1747465313,300,,Aggregated,146.500000,0.000000,35,59,82,95,160,210,280,360,490,590,590,4736,0,35,63.30131712417603,6.798499962314963,588.7084000278264,8729.804476351352
1747465314,300,,Aggregated,145.300000,0.000000,35,58,81,94,160,210,280,350,490,590,590,4861,0,35,62.969151388576364,6.798499962314963,588.7084000278264,8736.760543098128
1747465315,300,,Aggregated,146.600000,0.000000,36,60,83,98,160,210,280,350,480,590,590,5007,0,36,64.32399376853891,6.798499962314963,588.7084000278264,8735.381266227281
1747465316,300,,Aggregated,144.400000,0.000000,36,61,85,100,160,210,280,350,480,590,590,5173,0,36,65.32189659770702,6.798499962314963,588.7084000278264,8733.175913396482
1747465317,300,,Aggregated,144.500000,0.000000,36,59,83,98,160,210,280,350,480,590,590,5315,0,36,64.3540323610739,6.798499962314963,588.7084000278264,8725.90442144873
1747465318,300,,Aggregated,142.800000,0.000000,36,59,83,98,160,210,280,340,480,590,590,5462,0,36,63.90668414491363,6.798499962314963,588.7084000278264,8724.071219333577
1747465319,300,,Aggregated,144.400000,0.000000,36,58,82,96,160,210,280,340,480,590,590,5604,0,36,63.31431120604996,6.798499962314963,588.7084000278264,8719.9630620985
1747465321,300,,Aggregated,147.400000,0.000000,35,58,81,95,160,210,270,330,480,590,590,5760,0,35,62.70681815981839,6.798499962314963,588.7084000278264,8719.968055555555
1747465322,300,,Aggregated,147.400000,0.000000,35,57,80,94,150,200,270,330,480,590,590,5897,0,35,62.027952704827854,6.798499962314963,588.7084000278264,8715.29591317619
1747465323,300,,Aggregated,146.100000,0.000000,35,57,79,93,150,200,270,330,480,590,590,6057,0,35,61.52773589260669,6.798499962314963,588.7084000278264,8705.91233283804
1747465324,300,,Aggregated,146.600000,0.000000,35,57,79,93,150,200,270,330,480,590,590,6188,0,35,61.38618762154733,6.798499962314963,588.7084000278264,8702.942146089204
1747465325,300,,Aggregated,146.700000,0.000000,35,57,80,93,150,200,270,320,480,590,590,6342,0,35,61.382049795433126,6.798499962314963,588.7084000278264,8698.59918006938
1747465326,300,,Aggregated,144.200000,0.000000,34,56,79,92,150,200,270,320,480,590,590,6487,0,34,60.72159885967655,6.798499962314963,588.7084000278264,8690.88762139664
1747465327,300,,Aggregated,146.000000,0.000000,34,55,77,91,150,200,260,320,480,590,590,6637,0,34,59.99239932249514,6.798499962314963,588.7084000278264,8688.382703028477
1747465328,300,,Aggregated,147.000000,0.000000,34,54,75,90,140,200,260,320,480,590,590,6790,0,34,59.371446186007276,6.798499962314963,588.7084000278264,8690.97849779087
1747465329,300,,Aggregated,145.800000,0.000000,34,54,75,90,140,190,260,320,480,590,590,6921,0,34,59.11709172161356,6.798499962314963,588.7084000278264,8690.09998555122
1747465330,300,,Aggregated,146.300000,0.000000,34,55,75,89,140,190,260,310,470,590,590,7089,0,34,58.99989715138063,6.798499962314963,588.7084000278264,8684.503738185922
1747465331,300,,Aggregated,144.800000,0.000000,34,54,74,89,140,190,260,310,470,590,590,7241,0,34,58.60222248393827,6.798499962314963,588.7084000278264,8681.462643281315
1747465332,300,,Aggregated,147.600000,0.000000,34,54,74,89,140,190,260,310,470,590,590,7371,0,34,58.30482884368054,6.798499962314963,588.7084000278264,8678.076516076517
1747465333,300,,Aggregated,147.400000,0.000000,34,55,75,89,140,190,250,310,470,590,590,7532,0,34,58.4195063338344,6.798499962314963,588.7084000278264,8679.008364312267
1747465334,300,,Aggregated,146.300000,0.000000,34,54,74,88,140,190,250,300,470,590,590,7687,0,34,57.718343645763376,6.798499962314963,588.7084000278264,8677.919214257838
1747465335,300,,Aggregated,147.200000,0.000000,33,53,73,88,140,190,250,300,470,590,590,7820,0,33,57.343987749902595,6.798499962314963,588.7084000278264,8673.899104859334
1747465336,300,,Aggregated,149.500000,0.000000,33,53,73,88,140,180,250,300,470,590,590,7976,0,33,57.127929589320665,6.798499962314963,588.7084000278264,8672.53961885657
1747465337,300,,Aggregated,147.300000,0.000000,33,53,73,87,140,180,250,300,460,590,590,8116,0,33,56.968818457725796,6.798499962314963,588.7084000278264,8677.408698866437
1747465338,300,,Aggregated,148.500000,0.000000,33,53,73,88,130,180,250,300,460,590,590,8260,0,33,56.89989687690566,6.798499962314963,588.7084000278264,8682.467070217917
1747465339,300,,Aggregated,146.200000,0.000000,34,53,73,88,130,180,240,300,460,590,590,8429,0,34,56.981513691228116,6.798499962314963,588.7084000278264,8682.829991695338
1747465340,300,,Aggregated,146.200000,0.000000,34,53,74,89,130,180,240,300,460,590,590,8568,0,34,57.03107971558587,6.798499962314963,588.7084000278264,8681.440009337068
1747465341,300,,Aggregated,148.400000,0.000000,33,53,72,88,130,180,240,300,460,590,590,8709,0,33,56.50667212114298,6.798499962314963,588.7084000278264,8682.547249971294
1747465342,300,,Aggregated,147.600000,0.000000,33,53,72,88,130,180,240,290,460,590,590,8872,0,33,56.39580126256704,6.798499962314963,588.7084000278264,8679.755522993688
1747465343,300,,Aggregated,145.700000,0.000000,33,52,71,87,130,180,240,290,460,590,590,9011,0,33,55.925350305485296,6.798499962314963,588.7084000278264,8679.450116524247
1747465344,300,,Aggregated,148.600000,0.000000,33,51,71,86,130,180,240,290,460,590,590,9147,0,33,55.420649131124456,6.798499962314963,588.7084000278264,8677.361211326117
1747465345,300,,Aggregated,146.100000,0.000000,33,52,71,86,130,180,240,290,460,590,590,9310,0,33,55.42277993572322,6.798499962314963,588.7084000278264,8674.297422126745
1747465346,300,,Aggregated,146.300000,0.000000,32,51,70,85,130,180,240,290,460,590,590,9451,0,32,54.979832462573064,6.798499962314963,588.7084000278264,8675.37572743625
1747465347,300,,Aggregated,148.200000,0.000000,32,51,70,84,130,180,240,290,460,590,590,9600,0,32,54.57607611487523,6.798499962314963,588.7084000278264,8675.389270833333
1747465348,300,,Aggregated,145.400000,0.000000,32,51,70,84,130,180,230,290,460,590,590,9749,0,32,54.68971949982144,6.798499962314963,588.7084000278264,8668.723253667044
1747465349,300,,Aggregated,148.400000,0.000000,32,50,69,83,130,170,230,280,460,590,590,9903,0,32,54.286931707983356,6.798499962314963,588.7084000278264,8670.85398364132
1747465350,300,,Aggregated,146.900000,0.000000,32,50,68,83,130,170,230,280,460,590,590,10026,0,32,53.97424479409493,6.798499962314963,588.7084000278264,8668.55705166567
1747465351,300,,Aggregated,147.400000,0.000000,32,50,68,83,130,170,230,280,460,590,590,10156,0,32,54.080568619975516,6.798499962314963,588.7084000278264,8668.535545490351
1747465352,300,,Aggregated,143.500000,0.000000,32,50,70,84,130,180,230,280,460,590,590,10333,0,32,54.62937956073993,6.798499962314963,588.7084000278264,8672.365334365624
1747465353,300,,Aggregated,144.000000,0.000000,32,50,68,83,130,180,230,280,460,590,590,10460,0,32,54.239472954014914,6.798499962314963,588.7084000278264,8672.379349904397
1747465354,300,,Aggregated,145.700000,0.000000,32,50,68,83,130,170,230,280,460,590,590,10605,0,32,54.088338330925524,6.798499962314963,588.7084000278264,8674.818953323904
1747465355,300,,Aggregated,143.900000,0.000000,32,50,68,83,130,170,230,280,460,590,590,10760,0,32,54.13630992545466,6.798499962314963,588.7084000278264,8675.3906133829
1747465356,300,,Aggregated,144.800000,0.000000,32,50,69,84,130,170,230,280,460,590,590,10925,0,32,54.20912578471806,6.798499962314963,588.7084000278264,8673.028375286041
1747465357,300,,Aggregated,144.500000,0.000000,32,50,68,83,130,170,230,280,450,590,590,11057,0,32,53.87899724128913,6.798499962314963,588.7084000278264,8671.847879171566
1747465358,300,,Aggregated,146.100000,0.000000,32,50,68,83,130,170,230,280,450,590,590,11200,0,32,53.907156624835416,6.798499962314963,588.7084000278264,8670.803660714286
1747465359,300,,Aggregated,144.700000,0.000000,32,50,69,83,130,170,230,280,450,590,590,11351,0,32,53.89868891709348,6.798499962314963,588.7084000278264,8669.815699057352
1747465360,300,,Aggregated,145.500000,0.000000,32,50,69,83,130,170,220,280,450,590,590,11506,0,32,54.013822727090215,6.798499962314963,588.7084000278264,8668.508778028854
1747465361,300,,Aggregated,143.300000,0.000000,32,50,69,83,130,170,220,270,450,590,590,11638,0,32,53.766649845044235,6.798499962314963,588.7084000278264,8668.646159133872
1747465362,300,,Aggregated,147.500000,0.000000,32,50,68,83,120,170,220,270,450,590,590,11795,0,32,53.56462425570074,6.798499962314963,588.7084000278264,8670.79313268334
1747465363,300,,Aggregated,147.400000,0.000000,32,49,68,82,120,170,220,270,450,590,590,11942,0,32,53.28879850921867,6.798499962314963,588.7084000278264,8673.510802210685
1747465364,300,,Aggregated,144.500000,0.000000,32,49,67,81,120,170,220,270,450,590,590,12098,0,32,53.0238990078559,6.798499962314963,588.7084000278264,8671.214250289304
1747465365,300,,Aggregated,147.300000,0.000000,32,48,66,81,120,170,220,270,450,590,590,12239,0,32,52.689694247720425,6.798499962314963,588.7084000278264,8675.570634855789
1747465366,300,,Aggregated,146.800000,0.000000,31,48,66,80,120,170,220,270,450,590,590,12396,0,31,52.32768596304976,6.798499962314963,588.7084000278264,8678.53396256857
1747465367,300,,Aggregated,146.500000,0.000000,31,47,65,79,120,170,220,270,450,590,590,12528,0,31,51.99570787807324,6.798499962314963,588.7084000278264,8679.418183269476
1747465368,300,,Aggregated,147.000000,0.000000,31,47,65,79,120,170,220,270,450,590,590,12692,0,31,51.86530201667755,6.798499962314963,588.7084000278264,8682.54632839584
1747465369,300,,Aggregated,146.500000,0.000000,31,47,64,78,120,170,220,270,450,590,590,12833,0,31,51.67031848328466,6.798499962314963,588.7084000278264,8686.923244759604
1747465370,300,,Aggregated,148.200000,0.000000,31,46,64,78,120,170,220,270,450,590,590,12973,0,31,51.41544574080182,6.798499962314963,588.7084000278264,8686.18037462422
1747465371,300,,Aggregated,148.500000,0.000000,31,47,64,78,120,170,220,270,440,590,590,13133,0,31,51.47328088749667,6.798499962314963,588.7084000278264,8692.333282570624
1747465372,300,,Aggregated,145.800000,0.000000,31,46,64,77,120,170,220,270,440,590,590,13263,0,31,51.118799049746684,6.798499962314963,588.7084000278264,8690.365829751941
1747465373,300,,Aggregated,148.500000,0.000000,31,46,63,77,120,160,210,260,440,590,590,13420,0,31,51.03379368076612,6.798499962314963,588.7084000278264,8691.738599105813
1747465374,300,,Aggregated,146.600000,0.000000,31,46,63,77,120,160,210,260,440,590,590,13583,0,31,50.85748852219158,6.798499962314963,588.7084000278264,8695.315173378487
1747465375,300,,Aggregated,145.700000,0.000000,31,46,62,76,120,160,210,260,440,590,590,13704,0,31,50.622163331716486,6.798499962314963,588.7084000278264,8694.722343841215
1747465376,300,,Aggregated,147.100000,0.000000,31,46,62,76,120,160,210,260,440,590,590,13860,0,31,50.602400576975334,6.798499962314963,588.7084000278264,8692.369624819625
1747465377,300,,Aggregated,145.600000,0.000000,31,46,63,77,120,170,220,260,440,590,590,13997,0,31,51.20793680052675,6.798499962314963,588.7084000278264,8695.070229334857
1747465378,300,,Aggregated,145.700000,0.000000,31,46,64,77,120,170,220,260,440,590,590,14153,0,31,51.442270401664146,6.798499962314963,588.7084000278264,8695.771991803858
1747465379,300,,Aggregated,144.300000,0.000000,31,47,64,78,120,170,220,260,440,590,590,14297,0,31,51.54693677664849,6.798499962314963,588.7084000278264,8696.48793453172
1747465380,300,,Aggregated,145.200000,0.000000,31,47,64,78,120,170,220,260,440,590,590,14411,0,31,51.52923438314693,6.798499962314963,588.7084000278264,8698.74234959406
1747465381,300,,Aggregated,143.500000,0.000000,31,47,65,79,120,170,220,260,440,590,590,14585,0,31,51.90490884427013,6.798499962314963,588.7084000278264,8695.747206033597
1747465382,300,,Aggregated,145.500000,0.000000,31,47,65,79,120,170,220,260,440,590,590,14732,0,31,51.74932774885421,6.798499962314963,588.7084000278264,8695.37788487646
1747465383,300,,Aggregated,144.600000,0.000000,31,47,64,79,120,170,220,260,440,590,590,14867,0,31,51.56902668306937,6.798499962314963,588.7084000278264,8694.223111589426
1747465384,300,,Aggregated,145.500000,0.000000,31,47,64,78,120,170,210,260,440,590,590,15022,0,31,51.53329677129582,6.798499962314963,588.7084000278264,8693.508787112236
1747465385,300,,Aggregated,145.200000,0.000000,31,47,65,79,120,170,220,260,440,590,590,15131,0,31,51.899634591150445,6.798499962314963,588.7084000278264,8692.771198202367
1747465386,300,,Aggregated,142.700000,0.000000,31,48,66,81,130,170,230,270,440,590,590,15310,0,31,53.138777524476794,6.798499962314963,588.7084000278264,8688.072044415414
1747465387,300,,Aggregated,143.500000,0.000000,32,49,67,82,130,180,230,270,440,590,590,15423,0,32,53.74325878887616,6.798499962314963,588.7084000278264,8688.876742527395
1747465388,300,,Aggregated,142.900000,0.000000,32,50,69,84,130,180,230,270,440,590,590,15585,0,32,54.464492781588525,6.798499962314963,588.7084000278264,8689.241514276548
1747465389,300,,Aggregated,144.300000,0.000000,32,50,69,83,130,180,230,270,440,590,590,15725,0,32,54.29863733548925,6.798499962314963,588.7084000278264,8687.94759936407
1747465390,300,,Aggregated,140.100000,0.000000,32,50,70,85,130,180,240,280,440,590,590,15861,0,32,55.15878384091861,6.798499962314963,588.7084000278264,8686.412395183153
1747465391,300,,Aggregated,144.200000,0.000000,32,51,71,86,130,180,240,280,440,590,590,16012,0,32,55.77024747682977,6.798499962314963,588.7084000278264,8686.198663502373
1747465392,300,,Aggregated,141.000000,0.000000,32,51,71,87,130,180,240,280,440,590,590,16124,0,32,55.89703098479548,6.798499962314963,588.7084000278264,8685.756884147853
1747465393,300,,Aggregated,141.500000,0.000000,33,52,73,89,140,190,260,300,460,630,660,16278,0,33,57.7033244009512,6.798499962314963,658.597799949348,8685.105356923455
1747465394,300,,Aggregated,141.600000,0.000000,33,52,73,89,140,190,260,300,480,630,660,16439,0,33,57.91544009365929,6.798499962314963,658.597799949348,8683.473629782833
1747465395,300,,Aggregated,140.500000,0.000000,33,52,73,89,140,190,260,300,480,630,660,16580,0,33,57.62815959578879,6.798499962314963,658.597799949348,8682.023100120627
1747465396,300,,Aggregated,142.000000,0.000000,33,52,73,89,140,190,260,300,480,630,660,16710,0,33,58.0314024175695,6.798499962314963,658.597799949348,8681.129922202274
1747465397,300,,Aggregated,140.800000,0.000000,33,53,75,91,140,200,260,300,480,630,660,16880,0,33,59.01367457316508,6.798499962314963,658.597799949348,8677.646386255925
1747465398,300,,Aggregated,140.800000,0.000000,33,53,75,91,140,200,260,300,480,630,660,17014,0,33,58.90975555979393,6.798499962314963,658.597799949348,8680.04061361232
1747465399,300,,Aggregated,140.600000,0.000000,33,53,76,92,150,200,260,300,480,630,660,17140,0,33,59.503592537537266,6.798499962314963,658.597799949348,8681.598366394399
1747465400,300,,Aggregated,144.200000,0.000000,33,54,77,93,150,200,260,300,480,630,660,17308,0,33,60.07481708995185,6.798499962314963,658.597799949348,8681.239311301133
1747465401,300,,Aggregated,139.500000,0.000000,34,54,77,94,150,200,260,300,480,630,660,17428,0,34,60.26641992745322,6.798499962314963,658.597799949348,8681.870553132889
1747465402,300,,Aggregated,144.600000,0.000000,34,55,78,95,150,200,260,300,480,630,660,17596,0,34,60.47130124435438,6.798499962314963,658.597799949348,8681.044726074108
1747465403,300,,Aggregated,141.900000,0.000000,34,55,78,94,150,200,260,300,480,630,660,17732,0,34,60.38639668371104,6.798499962314963,658.597799949348,8681.810624859012
1747465404,300,,Aggregated,143.200000,0.000000,34,55,78,95,150,200,260,300,480,630,660,17865,0,34,60.549298981011745,6.798499962314963,658.597799949348,8680.821886369997
1747465405,300,,Aggregated,144.000000,0.000000,34,56,80,97,160,210,270,310,480,630,660,18004,0,34,62.036337591404056,6.798499962314963,658.597799949348,8680.40057764941
1747465406,300,,Aggregated,143.000000,0.000000,34,57,82,99,160,210,270,310,480,630,660,18161,0,34,62.812954192649535,6.798499962314963,658.597799949348,8680.522107813447
1747465407,300,,Aggregated,142.400000,0.000000,34,56,81,98,160,210,270,310,480,630,660,18292,0,34,62.52544527631707,6.798499962314963,658.597799949348,8680.488027553029
1747465408,300,,Aggregated,143.400000,0.000000,34,56,81,98,160,210,270,310,480,630,660,18448,0,34,62.43634213432338,6.798499962314963,658.597799949348,8677.76767129228
1747465409,300,,Aggregated,144.700000,0.000000,34,56,81,98,160,210,270,310,480,630,660,18588,0,34,62.36043812647995,6.798499962314963,658.597799949348,8680.079352270282
1747465410,300,,Aggregated,141.900000,0.000000,34,56,80,97,160,210,270,310,480,630,660,18743,0,34,62.081460187439504,6.798499962314963,658.597799949348,8679.939817531878
1747465411,300,,Aggregated,144.700000,0.000000,34,56,80,96,160,210,270,310,480,630,660,18895,0,34,61.90811976150652,6.798499962314963,658.597799949348,8681.537020375761
1747465412,300,,Aggregated,141.500000,0.000000,34,55,79,96,150,210,270,310,480,630,660,19045,0,34,61.70424279831663,6.798499962314963,658.597799949348,8682.499081123655
1747465413,300,,Aggregated,143.300000,0.000000,34,55,79,96,150,210,270,310,480,630,660,19204,0,34,61.439308674964906,6.798499962314963,658.597799949348,8681.552541137264
1747465414,300,,Aggregated,142.700000,0.000000,34,55,78,95,150,200,270,310,480,630,660,19354,0,34,61.31660661855648,6.798499962314963,658.597799949348,8679.374599565981
1747465415,300,,Aggregated,144.100000,0.000000,34,54,78,95,150,200,260,310,480,630,660,19469,0,34,61.10755375190032,6.798499962314963,658.597799949348,8678.832811135651
1747465416,300,,Aggregated,144.500000,0.000000,34,55,79,96,160,210,270,320,490,630,660,19584,0,34,62.2562784719419,6.798499962314963,658.597799949348,8677.021037581699
1747465417,300,,Aggregated,147.600000,0.000000,34,57,82,99,160,220,290,360,660,870,880,19761,0,34,64.68098725234523,6.798499962314963,875.4994999617338,8678.229340620413
1747465418,300,,Aggregated,143.300000,0.000000,34,56,81,99,160,220,290,360,660,870,880,19898,0,34,64.44884143599465,6.798499962314963,875.4994999617338,8676.134385365363
1747465419,300,,Aggregated,141.800000,0.000000,34,56,81,98,160,220,290,360,650,870,880,20042,0,34,64.23978515094304,6.798499962314963,875.4994999617338,8674.399411236403
1747465420,300,,Aggregated,145.300000,0.000000,34,56,81,98,160,220,290,360,650,870,880,20210,0,34,64.00476605610675,6.798499962314963,875.4994999617338,8671.139584364177
1747465421,300,,Aggregated,143.800000,0.000000,34,55,80,97,160,220,290,360,650,870,880,20346,0,34,63.77634221936604,6.798499962314963,875.4994999617338,8670.217733215373
1747465422,300,,Aggregated,145.000000,0.000000,34,55,80,97,160,220,290,360,650,870,880,20495,0,34,63.54874191720745,6.798499962314963,875.4994999617338,8672.128958282508
1747465423,300,,Aggregated,144.600000,0.000000,34,55,79,96,160,210,290,360,650,870,880,20647,0,34,63.33382584360023,6.798499962314963,875.4994999617338,8673.917469850341
1747465424,300,,Aggregated,145.400000,0.000000,34,55,79,96,160,210,290,360,650,870,880,20788,0,34,63.22281845261391,6.798499962314963,875.4994999617338,8673.93077737156
1747465425,300,,Aggregated,145.000000,0.000000,34,56,80,98,160,220,290,360,650,870,880,20907,0,34,64.23427634730618,6.798499962314963,875.4994999617338,8674.478834840005
1747465426,300,,Aggregated,144.100000,0.000000,34,57,82,100,170,230,310,380,650,870,880,21062,0,34,66.1101857227658,6.798499962314963,875.4994999617338,8676.130424461115
1747465427,300,,Aggregated,142.000000,0.000000,35,57,83,100,170,230,310,380,650,870,880,21199,0,35,66.41544329408742,6.798499962314963,875.4994999617338,8676.470871267513
1747465428,300,,Aggregated,142.600000,0.000000,34,57,83,100,170,230,310,380,650,870,880,21347,0,34,66.19888803074693,6.798499962314963,875.4994999617338,8679.734529442076
1747465429,300,,Aggregated,146.100000,0.000000,35,57,83,100,170,230,310,380,650,870,880,21502,0,35,66.23679403285685,6.798499962314963,875.4994999617338,8682.2034229374
1747465430,300,,Aggregated,142.600000,0.000000,35,57,83,100,170,230,310,380,650,870,880,21623,0,35,66.2911312303651,6.798499962314963,875.4994999617338,8682.506682698979
1747465431,300,,Aggregated,142.300000,0.000000,35,58,84,100,170,230,320,390,650,870,880,21724,0,35,67.03323934333034,6.798499962314963,875.4994999617338,8680.565365494384
1747465432,300,,Aggregated,143.900000,0.000000,35,58,85,100,170,240,340,420,870,1100,1300,21811,0,35,69.33280686780144,6.798499962314963,1331.4721998758614,8679.949383338682
1747465433,300,,Aggregated,141.400000,0.000000,35,60,88,110,180,250,390,540,1100,1600,1900,22018,0,35,74.30850055380427,6.798499962314963,1856.4050002023578,8680.814379144336
1747465434,300,,Aggregated,135.600000,0.000000,35,59,87,110,180,250,390,540,1100,1600,1900,22128,0,35,74.02446767867379,6.6714000422507524,1856.4050002023578,8680.692199927693
1747465435,300,,Aggregated,131.300000,0.000000,35,59,87,110,180,250,390,540,1100,1600,1900,22274,0,35,73.75729284787158,6.6714000422507524,1856.4050002023578,8680.93939121846
1747465436,300,,Aggregated,135.100000,0.000000,35,59,86,110,180,250,380,540,1100,1600,1900,22435,0,35,73.48638747916114,6.6714000422507524,1856.4050002023578,8682.526142188544
1747465437,300,,Aggregated,134.500000,0.000000,35,58,86,100,180,250,380,540,1100,1600,1900,22590,0,35,73.25285287267204,6.6714000422507524,1856.4050002023578,8684.863125276672
1747465438,300,,Aggregated,137.000000,0.000000,35,58,85,100,170,250,380,530,1100,1600,1900,22739,0,35,73.01971011442996,6.6714000422507524,1856.4050002023578,8684.582303531377
