Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747464578,100,,Aggregated,27.100000,0.000000,12,17,38,45,66,78,89,97,110,110,110,425,0,12,24.884991993141526,6.661100080236793,106.15360015071929,8655.317647058824
1747464579,100,,Aggregated,35.900000,0.000000,12,17,30,40,63,78,88,97,110,110,110,486,0,12,23.556472422696896,6.661100080236793,106.15360015071929,8692.5658436214
1747464580,100,,Aggregated,39.000000,0.000000,12,17,28,38,62,77,86,97,110,110,110,525,0,12,22.788205708244018,6.661100080236793,106.15360015071929,8732.11619047619
1747464581,100,,Aggregated,43.500000,0.000000,12,16,23,34,60,77,85,97,110,110,110,577,0,12,21.812893929641106,6.661100080236793,106.15360015071929,8754.873483535528
1747464582,100,,Aggregated,44.600000,0.000000,11,15,19,30,57,76,84,95,110,110,110,629,0,11,20.90734737186392,6.661100080236793,106.15360015071929,8760.209856915739
1747464583,100,,Aggregated,47.100000,0.000000,11,14,17,27,52,75,84,95,110,110,110,685,0,11,20.06379182239736,6.661100080236793,106.15360015071929,8715.921167883213
1747464584,100,,Aggregated,48.800000,0.000000,11,14,17,26,51,74,84,90,110,110,110,726,0,11,19.65076349753907,6.661100080236793,106.15360015071929,8720.757575757576
1747464585,100,,Aggregated,50.400000,0.000000,11,14,17,22,49,73,83,90,110,110,110,772,0,11,19.110861399942053,6.661100080236793,106.15360015071929,8737.445595854922
1747464586,100,,Aggregated,50.400000,0.000000,11,13,17,22,46,72,83,89,110,110,110,824,0,11,18.72227597078625,6.661100080236793,106.15360015071929,8695.83495145631
1747464587,100,,Aggregated,49.900000,0.000000,11,13,17,20,45,65,82,89,110,110,110,869,0,11,18.35657019485367,6.661100080236793,106.15360015071929,8705.233601841197
1747464588,100,,Aggregated,49.400000,0.000000,11,13,16,19,42,65,82,88,110,110,110,916,0,11,17.998887554642756,6.661100080236793,106.15360015071929,8690.347161572052
1747464589,100,,Aggregated,48.800000,0.000000,11,13,16,18,40,63,81,88,110,110,110,970,0,11,17.59042298978137,6.661100080236793,106.15360015071929,8673.362886597939
1747464590,100,,Aggregated,48.600000,0.000000,11,13,16,18,39,62,80,86,100,110,110,1017,0,11,17.339905211793564,6.661100080236793,106.15360015071929,8684.200589970502
1747464591,100,,Aggregated,48.300000,0.000000,11,13,15,17,37,61,78,86,100,110,110,1071,0,11,16.980956956165052,6.661100080236793,106.15360015071929,8683.588235294117
1747464592,100,,Aggregated,49.200000,0.000000,11,13,15,17,36,60,78,85,100,110,110,1119,0,11,16.70463538834354,6.661100080236793,106.15360015071929,8690.866845397677
1747464593,100,,Aggregated,49.000000,0.000000,11,13,15,17,33,60,78,85,100,110,110,1176,0,11,16.42255314691531,6.661100080236793,106.15360015071929,8693.054421768707
1747464594,100,,Aggregated,48.700000,0.000000,11,13,15,16,32,57,78,84,100,110,110,1227,0,11,16.149424858043652,6.661100080236793,106.15360015071929,8669.361043194784
1747464595,100,,Aggregated,48.900000,0.000000,11,12,14,16,30,56,77,84,100,110,110,1277,0,11,15.914479247968973,6.661100080236793,106.15360015071929,8658.258418167581
1747464596,100,,Aggregated,49.600000,0.000000,11,12,14,16,29,54,77,84,100,110,110,1321,0,11,15.775407493512098,6.661100080236793,106.15360015071929,8629.600302800909
1747464597,100,,Aggregated,50.000000,0.000000,11,12,14,16,28,52,77,84,100,110,110,1370,0,11,15.641250292070373,6.661100080236793,106.15360015071929,8630.429197080291
1747464598,100,,Aggregated,49.000000,0.000000,11,12,14,16,28,51,77,84,100,110,110,1423,0,11,15.588417005916966,6.661100080236793,106.15360015071929,8631.233309908645
1747464599,100,,Aggregated,49.900000,0.000000,11,13,14,16,28,51,76,84,100,110,110,1475,0,11,15.471045694045596,6.661100080236793,106.15360015071929,8637.056949152542
1747464600,100,,Aggregated,50.300000,0.000000,11,12,14,16,27,49,76,83,100,110,110,1521,0,11,15.294459368145727,6.661100080236793,106.15360015071929,8638.96449704142
1747464601,100,,Aggregated,50.100000,0.000000,11,12,14,16,27,47,76,83,100,110,110,1570,0,11,15.220672610975138,6.661100080236793,106.15360015071929,8627.893630573248
1747464602,100,,Aggregated,50.100000,0.000000,11,12,14,16,26,47,76,83,100,110,110,1627,0,11,15.157843823043816,6.661100080236793,106.15360015071929,8643.062077443146
1747464603,100,,Aggregated,49.800000,0.000000,11,12,14,16,26,46,76,83,100,110,110,1682,0,11,15.04389548178111,6.661100080236793,106.15360015071929,8652.947681331749
1747464604,100,,Aggregated,50.800000,0.000000,11,12,14,16,25,45,75,82,100,110,110,1726,0,11,14.939848667599891,6.661100080236793,106.15360015071929,8657.92989571263
1747464605,100,,Aggregated,49.700000,0.000000,11,12,14,16,25,45,74,82,100,110,110,1777,0,11,14.825421215397173,6.661100080236793,106.15360015071929,8653.671356218345
1747464606,100,,Aggregated,49.800000,0.000000,11,12,14,16,24,44,74,82,100,110,110,1835,0,11,14.696154931473878,6.661100080236793,106.15360015071929,8651.734059945504
1747464607,100,,Aggregated,49.500000,0.000000,11,12,14,16,23,43,74,82,100,110,110,1875,0,11,14.603429173057277,6.661100080236793,106.15360015071929,8659.1632
1747464608,100,,Aggregated,51.200000,0.000000,11,12,14,16,23,41,73,81,100,110,110,1925,0,11,14.547239221124487,6.661100080236793,106.15360015071929,8657.26961038961
1747464609,100,,Aggregated,50.000000,0.000000,11,12,14,16,24,44,73,81,100,110,110,1976,0,11,14.621162500047701,6.661100080236793,106.15360015071929,8670.271255060728
1747464610,100,,Aggregated,49.900000,0.000000,11,12,14,15,23,42,73,80,100,110,110,2031,0,11,14.516422846265126,6.661100080236793,106.15360015071929,8667.94682422452
1747464611,100,,Aggregated,49.200000,0.000000,11,12,14,16,23,40,72,80,100,110,110,2081,0,11,14.511966458908901,6.661100080236793,106.15360015071929,8668.456030754445
1747464612,100,,Aggregated,49.900000,0.000000,11,12,14,16,23,40,66,78,100,110,110,2134,0,11,14.45562694520247,6.661100080236793,106.15360015071929,8672.549203373947
1747464613,100,,Aggregated,50.200000,0.000000,11,12,14,16,23,39,65,78,100,110,110,2185,0,11,14.381828330333603,6.661100080236793,106.15360015071929,8669.018306636155
1747464614,100,,Aggregated,49.800000,0.000000,11,12,14,16,23,39,65,78,100,110,110,2238,0,11,14.435149420267495,6.661100080236793,106.15360015071929,8677.138069705094
1747464615,100,,Aggregated,50.000000,0.000000,11,12,14,16,23,39,65,78,100,110,110,2288,0,11,14.419771635854435,6.661100080236793,106.15360015071929,8695.895541958042
1747464616,100,,Aggregated,50.500000,0.000000,11,12,14,16,23,39,64,78,100,110,110,2331,0,11,14.36099596910901,6.593900034204125,106.15360015071929,8692.573573573574
1747464617,100,,Aggregated,50.600000,0.000000,11,12,14,16,23,38,64,78,100,110,110,2384,0,11,14.315471016890182,6.593900034204125,106.15360015071929,8701.386744966443
1747464618,100,,Aggregated,48.800000,0.000000,11,12,14,16,23,39,64,78,100,110,110,2438,0,11,14.430200781270562,6.593900034204125,106.15360015071929,8702.698523379819
1747464619,100,,Aggregated,50.500000,0.000000,11,12,14,16,23,38,64,78,100,110,110,2480,0,11,14.378314639156264,6.593900034204125,106.15360015071929,8693.335887096775
1747464620,100,,Aggregated,51.100000,0.000000,11,12,14,16,23,37,63,78,100,110,110,2537,0,11,14.337581594114493,6.593900034204125,106.15360015071929,8688.53527788727
1747464621,100,,Aggregated,50.800000,0.000000,11,12,14,16,23,37,63,78,100,110,110,2576,0,11,14.270391849575345,6.593900034204125,106.15360015071929,8682.280279503106
1747464622,100,,Aggregated,50.100000,0.000000,11,12,14,16,23,36,63,78,100,110,110,2633,0,11,14.216041779219879,6.593900034204125,106.15360015071929,8688.41663501709
1747464623,100,,Aggregated,50.100000,0.000000,11,12,14,16,22,36,63,78,100,110,110,2688,0,11,14.139647769687665,6.593900034204125,106.15360015071929,8691.895461309523
1747464624,100,,Aggregated,49.800000,0.000000,11,12,14,16,22,35,62,77,100,110,110,2731,0,11,14.068974076890626,6.593900034204125,106.15360015071929,8694.305016477481
1747464625,100,,Aggregated,49.700000,0.000000,11,12,14,16,22,34,62,77,100,110,110,2782,0,11,14.038618765155418,6.593900034204125,106.15360015071929,8694.585909417685
1747464626,100,,Aggregated,49.100000,0.000000,11,12,14,16,22,34,62,77,100,110,110,2835,0,11,13.971182682290278,6.593900034204125,106.15360015071929,8691.813756613758
1747464627,100,,Aggregated,49.700000,0.000000,11,12,14,15,22,34,62,77,100,110,110,2878,0,11,13.906672551627372,6.593900034204125,106.15360015071929,8685.735232800556
1747464628,100,,Aggregated,50.300000,0.000000,11,12,14,16,22,33,61,77,100,110,110,2928,0,11,13.888201777695404,6.593900034204125,106.15360015071929,8696.998292349726
1747464629,100,,Aggregated,49.200000,0.000000,11,12,14,15,22,33,61,77,100,110,110,2985,0,11,13.835622413767194,6.593900034204125,106.15360015071929,8692.834170854272
1747464630,100,,Aggregated,48.600000,0.000000,11,12,14,15,21,33,60,77,97,110,110,3037,0,11,13.79688488777051,6.593900034204125,106.15360015071929,8690.34178465591
1747464631,100,,Aggregated,49.500000,0.000000,11,12,14,15,21,33,60,77,97,110,110,3082,0,11,13.73818728220356,6.593900034204125,106.15360015071929,8694.695976638546
1747464632,100,,Aggregated,50.000000,0.000000,11,12,14,15,21,32,60,76,97,110,110,3138,0,11,13.701041174237542,6.593900034204125,106.15360015071929,8699.624920331422
1747464633,100,,Aggregated,49.700000,0.000000,11,12,14,15,21,32,60,76,97,110,110,3178,0,11,13.672091945849917,6.593900034204125,106.15360015071929,8703.69414726243
1747464634,100,,Aggregated,50.300000,0.000000,11,12,14,15,21,32,60,76,97,110,110,3234,0,11,13.67052353251306,6.593900034204125,106.15360015071929,8699.427025355597
1747464635,100,,Aggregated,49.300000,0.000000,11,12,14,15,21,31,59,76,97,110,110,3288,0,11,13.626940481998071,6.593900034204125,106.15360015071929,8696.182785888077
1747464636,100,,Aggregated,50.200000,0.000000,11,12,14,15,21,31,57,76,97,110,110,3338,0,11,13.592821631205048,6.593900034204125,106.15360015071929,8694.82384661474
1747464637,100,,Aggregated,50.000000,0.000000,11,12,14,15,21,31,57,76,97,110,110,3387,0,11,13.570261206205661,6.593900034204125,106.15360015071929,8693.02125775022
1747464638,100,,Aggregated,50.200000,0.000000,11,12,14,15,21,31,60,76,100,110,110,3441,0,11,13.651504564504725,6.593900034204125,106.15360015071929,8700.99854693403
1747464639,100,,Aggregated,50.200000,0.000000,11,12,14,15,20,31,59,76,100,110,110,3492,0,11,13.615034910144,6.593900034204125,106.15360015071929,8703.887457044673
1747464640,100,,Aggregated,51.000000,0.000000,11,12,14,15,20,31,58,76,100,110,110,3544,0,11,13.570569499509313,6.593900034204125,106.15360015071929,8700.098758465012
1747464641,100,,Aggregated,50.700000,0.000000,11,12,14,15,20,31,57,76,100,110,110,3587,0,11,13.559368945248497,6.593900034204125,106.15360015071929,8696.494284917759
1747464642,100,,Aggregated,50.900000,0.000000,11,12,14,15,20,31,57,76,100,110,110,3640,0,11,13.557567666886007,6.593900034204125,106.15360015071929,8693.23434065934
1747464643,100,,Aggregated,50.800000,0.000000,11,12,14,15,20,30,56,76,100,110,110,3691,0,11,13.524074805648132,6.593900034204125,106.15360015071929,8687.06177187754
1747464644,100,,Aggregated,50.300000,0.000000,11,12,14,15,20,31,56,76,100,110,110,3743,0,11,13.559590971680578,6.593900034204125,106.15360015071929,8676.034998664172
1747464645,100,,Aggregated,50.700000,0.000000,11,12,14,15,20,30,55,76,100,110,110,3790,0,11,13.566228603307737,6.593900034204125,106.15360015071929,8676.448812664908
1747464646,100,,Aggregated,50.100000,0.000000,11,12,14,15,20,30,55,75,100,110,110,3846,0,11,13.562521478391261,6.593900034204125,106.15360015071929,8678.072022880915
1747464647,100,,Aggregated,50.600000,0.000000,11,12,14,16,21,31,55,75,100,110,110,3896,0,11,13.623660140110513,6.593900034204125,106.15360015071929,8676.858059548254
1747464648,100,,Aggregated,49.900000,0.000000,11,12,14,16,21,30,54,74,100,110,110,3957,0,11,13.614673643190077,6.593900034204125,106.15360015071929,8682.239070002528
1747464649,100,,Aggregated,50.600000,0.000000,11,12,14,16,21,30,54,74,99,110,110,4002,0,11,13.588977537687118,6.593900034204125,106.15360015071929,8679.77111444278
1747464650,100,,Aggregated,51.000000,0.000000,11,12,14,16,21,30,52,74,99,110,110,4053,0,11,13.573315767343843,6.593900034204125,106.15360015071929,8671.835924006908
1747464651,100,,Aggregated,50.900000,0.000000,11,12,14,16,21,30,52,74,99,110,110,4095,0,11,13.54683897553537,6.593900034204125,106.15360015071929,8668.726251526252
1747464652,100,,Aggregated,50.200000,0.000000,11,12,14,16,21,30,51,74,99,110,110,4155,0,11,13.586306017761878,6.593900034204125,106.15360015071929,8672.519374247893
1747464653,100,,Aggregated,51.000000,0.000000,11,12,14,16,21,30,51,73,99,110,110,4202,0,11,13.557563827655454,6.593900034204125,106.15360015071929,8672.002379819134
1747464654,100,,Aggregated,49.800000,0.000000,11,12,14,16,21,30,51,73,99,110,110,4253,0,11,13.53547564172728,6.593900034204125,106.15360015071929,8668.98542205502
1747464655,100,,Aggregated,51.200000,0.000000,11,12,14,16,21,30,51,73,99,110,110,4298,0,11,13.539242555635209,6.593900034204125,106.15360015071929,8671.348068869242
1747464656,100,,Aggregated,50.500000,0.000000,11,12,14,16,21,30,51,73,99,110,110,4349,0,11,13.513835687475108,6.593900034204125,106.15360015071929,8666.196596918831
1747464657,100,,Aggregated,50.400000,0.000000,11,12,14,16,21,30,51,73,99,110,110,4403,0,11,13.520393641900364,6.593900034204125,106.15360015071929,8669.618441971383
1747464658,100,,Aggregated,51.000000,0.000000,11,12,14,16,21,30,50,73,99,110,110,4451,0,11,13.504950214789185,6.593900034204125,106.15360015071929,8672.476522129858
1747464659,100,,Aggregated,50.300000,0.000000,11,12,14,16,21,29,50,72,99,110,110,4503,0,11,13.478875284362605,6.593900034204125,106.15360015071929,8669.817232955807
1747464660,100,,Aggregated,49.900000,0.000000,11,12,14,16,21,29,49,72,99,110,110,4552,0,11,13.444730647089147,6.584800081327558,106.15360015071929,8666.726493848857
1747464661,100,,Aggregated,49.400000,0.000000,11,12,14,16,21,29,49,71,99,110,110,4606,0,11,13.42228404392864,6.584800081327558,106.15360015071929,8668.94398610508
1747464662,100,,Aggregated,50.000000,0.000000,11,12,14,16,21,28,48,71,99,110,110,4654,0,11,13.39590195675477,6.584800081327558,106.15360015071929,8669.808551783412
1747464663,100,,Aggregated,50.000000,0.000000,11,12,14,16,20,28,47,70,99,110,110,4701,0,11,13.363132526286991,6.584800081327558,106.15360015071929,8669.305466921931
1747464664,100,,Aggregated,50.100000,0.000000,11,12,14,15,20,28,47,70,99,110,110,4751,0,11,13.34136840808957,6.584800081327558,106.15360015071929,8667.43380340981
1747464665,100,,Aggregated,49.600000,0.000000,11,12,14,15,20,28,47,66,99,110,110,4804,0,11,13.314166029998187,6.584800081327558,106.15360015071929,8663.351373855121
1747464666,100,,Aggregated,50.400000,0.000000,11,12,14,15,20,28,46,66,99,110,110,4855,0,11,13.286992380525975,6.584800081327558,106.15360015071929,8662.93841400618
1747464667,100,,Aggregated,49.200000,0.000000,11,12,14,15,20,28,46,66,99,110,110,4900,0,11,13.271450042173418,6.584800081327558,106.15360015071929,8661.99081632653
1747464668,100,,Aggregated,49.400000,0.000000,11,12,14,15,20,28,46,65,99,110,110,4957,0,11,13.2538459565008,6.584800081327558,106.15360015071929,8656.287875731288
1747464669,100,,Aggregated,49.800000,0.000000,11,12,14,15,20,28,46,65,97,110,110,5002,0,11,13.22319614272736,6.584800081327558,106.15360015071929,8656.595161935225
1747464670,100,,Aggregated,49.500000,0.000000,11,12,14,15,20,28,45,65,97,110,110,5055,0,11,13.1970074196815,6.584800081327558,106.15360015071929,8658.447477744807
1747464671,100,,Aggregated,50.000000,0.000000,11,12,14,15,20,28,45,65,97,110,110,5106,0,11,13.158803428647273,6.584800081327558,106.15360015071929,8658.724441833137
1747464672,100,,Aggregated,50.000000,0.000000,11,12,14,15,20,28,46,65,97,110,110,5163,0,11,13.156018982506652,6.584800081327558,106.15360015071929,8664.036412938214
1747464673,100,,Aggregated,49.800000,0.000000,11,12,14,15,20,28,46,64,97,110,110,5209,0,11,13.15285049086191,6.584800081327558,106.15360015071929,8668.774620848531
1747464674,100,,Aggregated,50.200000,0.000000,11,12,14,15,20,28,45,64,97,110,110,5255,0,11,13.142852655981448,6.584800081327558,106.15360015071929,8668.90884871551
1747464675,100,,Aggregated,49.800000,0.000000,11,12,14,15,20,28,45,64,97,110,110,5309,0,11,13.120726145888833,6.584800081327558,106.15360015071929,8669.823318892446
1747464676,100,,Aggregated,50.100000,0.000000,10,12,14,15,20,28,45,64,97,110,110,5354,0,10,13.088419258121023,6.584800081327558,106.15360015071929,8673.481135599552
1747464677,100,,Aggregated,49.800000,0.000000,10,12,14,15,20,27,45,63,97,110,110,5405,0,10,13.059411564700575,6.584800081327558,106.15360015071929,8674.51914893617
1747464678,100,,Aggregated,49.700000,0.000000,10,12,14,15,20,27,45,63,97,110,110,5464,0,10,13.04609897635273,6.584800081327558,106.15360015071929,8678.743777452415
1747464679,100,,Aggregated,49.700000,0.000000,10,12,14,15,20,27,45,63,97,110,110,5508,0,10,13.021233025980544,6.584800081327558,106.15360015071929,8679.415032679739
1747464680,100,,Aggregated,49.700000,0.000000,10,12,14,15,20,27,45,63,97,110,110,5562,0,10,13.001239663244489,6.584800081327558,106.15360015071929,8678.608773822367
1747464681,100,,Aggregated,49.900000,0.000000,10,12,14,15,20,27,45,63,97,110,110,5611,0,10,12.978806399320844,6.584800081327558,106.15360015071929,8678.489752272322
1747464682,100,,Aggregated,49.300000,0.000000,10,12,14,15,20,27,44,63,97,110,110,5663,0,10,12.98151826004131,6.584800081327558,106.15360015071929,8671.45947377715
1747464683,100,,Aggregated,49.600000,0.000000,10,12,14,15,20,27,44,63,97,110,110,5707,0,10,12.957824287176933,6.584800081327558,106.15360015071929,8673.846679516384
1747464684,100,,Aggregated,50.300000,0.000000,10,12,14,15,20,27,44,63,97,110,110,5755,0,10,12.967311921444512,6.584800081327558,106.15360015071929,8671.862206776716
1747464685,100,,Aggregated,50.200000,0.000000,10,12,14,15,20,28,46,65,99,110,110,5810,0,10,13.127457505980066,6.584800081327558,112.73609986528754,8673.77917383821
1747464686,100,,Aggregated,49.300000,0.000000,10,12,14,15,20,28,46,65,99,110,110,5847,0,10,13.108869798243179,6.584800081327558,112.73609986528754,8676.41782110484
1747464687,100,,Aggregated,50.300000,0.000000,10,12,14,15,20,28,47,65,99,110,110,5900,0,10,13.104611069745369,6.584800081327558,112.73609986528754,8673.65152542373
1747464688,100,,Aggregated,50.000000,0.000000,10,12,14,15,20,28,47,65,99,110,110,5950,0,10,13.12272195172097,6.584800081327558,112.73609986528754,8679.248907563026
1747464689,100,,Aggregated,49.700000,0.000000,10,12,14,15,20,28,47,65,99,110,110,5994,0,10,13.09461017887546,6.584800081327558,112.73609986528754,8680.69002335669
1747464690,100,,Aggregated,49.500000,0.000000,10,12,14,15,20,28,47,65,97,110,110,6054,0,10,13.073568436151618,6.584800081327558,112.73609986528754,8687.17492566898
1747464691,100,,Aggregated,48.700000,0.000000,10,12,14,15,20,27,47,65,97,110,110,6096,0,10,13.065529496995964,6.584800081327558,112.73609986528754,8691.967683727034
1747464692,100,,Aggregated,48.600000,0.000000,10,12,14,15,20,27,46,65,97,110,110,6138,0,10,13.054174277066588,6.584800081327558,112.73609986528754,8695.931573802542
1747464693,100,,Aggregated,48.700000,0.000000,10,12,14,15,20,27,46,65,97,110,110,6195,0,10,13.034601115844874,6.584800081327558,112.73609986528754,8697.709443099273
1747464694,100,,Aggregated,47.300000,0.000000,10,12,14,15,20,27,46,65,97,110,110,6243,0,10,13.032389446244482,6.584800081327558,112.73609986528754,8698.707192055102
1747464695,100,,Aggregated,47.500000,0.000000,10,12,14,15,20,27,46,65,97,110,110,6296,0,10,13.007620697662949,6.584800081327558,112.73609986528754,8695.942662007625
1747464696,100,,Aggregated,48.000000,0.000000,10,12,14,15,20,27,46,64,97,110,110,6340,0,10,12.99801082199745,6.584800081327558,112.73609986528754,8692.674447949526
1747464697,100,,Aggregated,48.000000,0.000000,10,12,14,15,20,27,45,64,97,110,110,6397,0,10,12.974128968447648,6.570399971678853,112.73609986528754,8691.315304048772
1747464698,100,,Aggregated,48.300000,0.000000,10,12,14,15,20,27,45,64,97,110,110,6435,0,10,12.972812791135691,6.570399971678853,112.73609986528754,8690.13177933178
1747464699,100,,Aggregated,48.300000,0.000000,10,12,14,15,20,27,45,64,97,110,110,6495,0,10,12.952601864612772,6.570399971678853,112.73609986528754,8695.325019245574
1747464700,100,,Aggregated,48.400000,0.000000,10,12,14,15,20,27,45,64,97,110,110,6537,0,10,12.94842643563701,6.570399971678853,112.73609986528754,8693.964050787823
1747464701,100,,Aggregated,48.800000,0.000000,10,12,14,15,20,27,45,64,97,110,110,6592,0,10,12.967109710339217,6.570399971678853,112.73609986528754,8690.24120145631
1747464702,100,,Aggregated,49.700000,0.000000,10,12,14,15,20,27,45,63,97,110,110,6639,0,10,12.953504565481778,6.570399971678853,112.73609986528754,8689.664859165538
1747464703,100,,Aggregated,48.200000,0.000000,10,12,14,15,20,26,45,63,97,110,110,6685,0,10,12.953906314253874,6.570399971678853,112.73609986528754,8690.341959611069
1747464704,100,,Aggregated,49.600000,0.000000,10,12,14,15,20,26,45,63,97,110,110,6734,0,10,12.93842471211613,6.570399971678853,112.73609986528754,8688.683397683397
1747464705,100,,Aggregated,49.300000,0.000000,10,12,14,15,20,26,45,63,97,110,110,6789,0,10,12.933975918545533,6.570399971678853,112.73609986528754,8685.930475769628
1747464706,100,,Aggregated,49.100000,0.000000,10,12,14,15,20,26,45,63,97,110,110,6829,0,10,12.921131001672205,6.570399971678853,112.73609986528754,8682.300043930298
1747464707,100,,Aggregated,48.500000,0.000000,10,12,14,15,19,26,45,63,97,110,110,6886,0,10,12.915619533862555,6.570399971678853,112.73609986528754,8684.03252977055
1747464708,100,,Aggregated,48.800000,0.000000,10,12,14,15,19,26,44,63,97,110,110,6931,0,10,12.906337456403874,6.570399971678853,112.73609986528754,8684.007935362863
1747464709,100,,Aggregated,48.600000,0.000000,10,12,14,15,19,26,44,63,97,110,110,6979,0,10,12.893278866589682,6.570399971678853,112.73609986528754,8687.022496059608
1747464710,100,,Aggregated,48.900000,0.000000,10,12,14,15,19,26,44,62,97,110,110,7030,0,10,12.891661480750098,6.570399971678853,112.73609986528754,8686.375675675676
1747464711,100,,Aggregated,48.800000,0.000000,10,12,14,15,19,26,44,62,97,110,110,7083,0,10,12.880098801337631,6.570399971678853,112.73609986528754,8682.142171396301
1747464712,100,,Aggregated,47.900000,0.000000,10,12,14,15,19,26,44,62,97,110,110,7127,0,10,12.882190797009098,6.570399971678853,112.73609986528754,8684.625648940648
1747464713,100,,Aggregated,49.100000,0.000000,10,12,14,15,19,26,44,62,97,110,110,7172,0,10,12.884710472644858,6.570399971678853,112.73609986528754,8685.879392080313
1747464714,100,,Aggregated,48.800000,0.000000,10,12,14,15,20,26,44,62,97,110,110,7229,0,10,12.946012976750328,6.570399971678853,112.73609986528754,8688.855305021441
1747464715,100,,Aggregated,48.700000,0.000000,10,12,14,15,20,27,45,62,97,110,110,7274,0,10,12.984187298342698,6.570399971678853,112.73609986528754,8689.300797360462
1747464716,100,,Aggregated,48.200000,0.000000,10,12,14,15,20,27,45,63,100,120,120,7322,0,10,13.051786043164029,6.570399971678853,115.12269987724721,8689.716880633707
1747464717,100,,Aggregated,49.300000,0.000000,11,12,14,15,20,28,47,65,100,120,120,7372,0,11,13.26115183230051,6.570399971678853,115.64109986647964,8690.978296256104
1747464718,100,,Aggregated,48.400000,0.000000,11,12,14,15,20,28,47,65,100,120,120,7426,0,11,13.289962874583994,6.570399971678853,115.64109986647964,8691.509022353892
1747464719,100,,Aggregated,48.800000,0.000000,11,12,14,15,20,28,47,65,100,120,120,7474,0,11,13.2961281651149,6.570399971678853,115.64109986647964,8687.45143162965
1747464720,100,,Aggregated,48.600000,0.000000,11,12,14,16,21,28,47,65,100,120,120,7529,0,11,13.299473875168468,6.570399971678853,115.64109986647964,8687.583477221411
1747464722,100,,Aggregated,49.200000,0.000000,11,12,14,16,21,28,47,65,100,120,120,7578,0,11,13.298051228071323,6.570399971678853,115.64109986647964,8685.55146476643
1747464723,100,,Aggregated,49.300000,0.000000,11,12,14,16,21,28,47,65,100,120,120,7620,0,11,13.322704082252237,6.570399971678853,115.64109986647964,8679.438976377953
1747464724,100,,Aggregated,49.300000,0.000000,11,12,14,16,21,28,49,66,100,120,120,7670,0,11,13.431297849731415,6.570399971678853,115.64109986647964,8681.329204693611
1747464725,100,,Aggregated,48.900000,0.000000,11,12,14,16,21,28,50,66,100,120,120,7723,0,11,13.492323359732362,6.570399971678853,115.64109986647964,8674.993525831931
1747464726,100,,Aggregated,49.600000,0.000000,11,12,14,16,21,29,49,66,100,120,120,7769,0,11,13.506892239094721,6.570399971678853,115.64109986647964,8673.923799716824
1747464727,100,,Aggregated,49.600000,0.000000,11,12,14,16,21,29,49,66,100,120,120,7804,0,11,13.531448129834946,6.570399971678853,115.64109986647964,8671.948103536648
1747464728,100,,Aggregated,49.300000,0.000000,11,12,15,16,22,29,50,68,100,120,120,7863,0,11,13.611745988220758,6.570399971678853,115.64109986647964,8673.161643138752
